1656418,1
267290,2
577351,3
1065747,4
1187840,5
885350,6
508663,7
1430591,8
910124,9
624369,10
302925,11
689628,12
994713,13
1185789,14
1305548,15
1604244,16
552189,17
1652960,18
1541557,19
1060600,20
779354,21
777962,22
430585,23
751919,24
12466,25
1150141,26
762870,27
1410497,28
553064,29
542615,30
845737,31
66588,32
818736,33
835416,34
1725613,35
1893460,36
320060,37
1388866,38
92678,39
651660,40
1900677,41
25559,42
1871456,43
1803021,44
1742243,45
1060684,46
947423,47
1465888,48
836814,49
1224508,50
815519,51
879609,52
1606102,53
1328094,54
1593868,55
111360,56
962491,57
1872127,58
1872725,59
1554642,60
284332,61
1759316,62
26329,63
1254281,64
1290718,65
1736724,66
1861003,67
585035,68
162695,69
975440,70
236736,71
1401116,72
1521068,73
336692,74
1036018,75
1041999,76
1472976,77
82605,78
1786926,79
346549,80
396304,81
868172,82
325825,83
1336855,84
1744290,85
182207,86
956980,87
1071623,88
1371009,89
999805,90
1042863,91
297360,92
1354747,93
779661,94
46548,95
1879949,96
433380,97
784411,98
769161,99
1864383,100
1467288,101
1540661,102
86335,103
1638285,104
247911,105
259351,106
1653916,107
1562641,108
1232713,109
1028463,110
1304402,111
875321,112
1599597,113
413288,114
1914216,115
398359,116
926872,117
1714145,118
1673702,119
1319952,120
1515961,121
427071,122
1091393,123
1870112,124
100759,125
992500,126
350473,127
185026,128
844924,129
1354448,130
1801465,131
1414884,132
1298228,133
787026,134
1816270,135
216655,136
1290851,137
1039588,138
1732750,139
211377,140
1183915,141
1459106,142
1935925,143
265922,144
419377,145
285607,146
170035,147
1903834,148
316724,149
991760,150
1217076,151
85533,152
415130,153
1543667,154
1371931,155
1604137,156
1678600,157
1828474,158
1739874,159
383894,160
752937,161
1236627,162
1072997,163
1270239,164
1908441,165
1306984,166
285165,167
1585892,168
746155,169
18199,170
667704,171
76945,172
1072434,173
119190,174
645632,175
496131,176
1114065,177
646858,178
1059452,179
91227,180
290609,181
1638271,182
1850262,183
1907266,184
46957,185
795073,186
1080528,187
1255598,188
643380,189
1117351,190
1922909,191
1651014,192
171246,193
816193,194
112933,195
148254,196
934665,197
845532,198
1127163,199
1144797,200
510586,201
1641999,202
993815,203
530137,204
1663159,205
644105,206
760293,207
1040422,208
1392147,209
1932206,210
1111791,211
429270,212
1328493,213
67614,214
995691,215
985125,216
535739,217
533682,218
1489645,219
1051369,220
822161,221
1138419,222
1679438,223
1328289,224
1099315,225
301405,226
774429,227
1020419,228
1262101,229
353973,230
1846193,231
1790810,232
695565,233
1063553,234
1519306,235
748898,236
1838228,237
356801,238
938429,239
1767054,240
425407,241
1800812,242
164297,243
860665,244
1471631,245
563365,246
1793649,247
1476911,248
1823077,249
1442843,250
1056977,251
1582271,252
1847670,253
561775,254
145209,255
586211,256
1679010,257
1197340,258
673553,259
1864224,260
1838964,261
52066,262
60822,263
1818108,264
244570,265
1578080,266
1490015,267
427633,268
206690,269
395506,270
689144,271
1630021,272
553562,273
595491,274
1699569,275
1918842,276
1348388,277
1430600,278
602656,279
621918,280
302477,281
216671,282
311788,283
94612,284
377683,285
1256784,286
506862,287
648840,288
670642,289
1783341,290
1788150,291
1005939,292
132920,293
1104670,294
1505890,295
1585309,296
224641,297
1627483,298
834746,299
49069,300
1688892,301
1712220,302
1513009,303
1630863,304
1786034,305
125203,306
1585455,307
1844063,308
444774,309
703270,310
880922,311
1537457,312
9877,313
1521351,314
1244935,315
1921128,316
310802,317
788764,318
1027272,319
1145273,320
86038,321
1150587,322
1787275,323
34198,324
267020,325
1239727,326
818102,327
1384001,328
1680443,329
728724,330
776386,331
280172,332
1460012,333
1013534,334
1172464,335
1288652,336
610832,337
630894,338
414276,339
907098,340
611323,341
1476456,342
915769,343
168123,344
208060,345
762617,346
1826394,347
1585134,348
1523238,349
541713,350
945819,351
118983,352
1008317,353
1491497,354
1742779,355
1101262,356
1282401,357
658326,358
1022876,359
1308123,360
349750,361
426994,362
1256007,363
109069,364
498815,365
139094,366
1703848,367
1232746,368
1801542,369
1005255,370
122480,371
927168,372
1093220,373
1483166,374
948969,375
120297,376
427100,377
633189,378
1150979,379
1104392,380
487401,381
810315,382
495179,383
767917,384
705640,385
1881018,386
212567,387
1677007,388
1644884,389
1621659,390
458556,391
907936,392
1186849,393
705651,394
777873,395
18276,396
96520,397
581793,398
935121,399
426844,400
866704,401
845052,402
1906113,403
223483,404
523353,405
1478829,406
1484494,407
1919366,408
1238882,409
296799,410
1093046,411
1764293,412
1743682,413
702518,414
1300278,415
1451846,416
82558,417
1370220,418
1584026,419
422706,420
1196492,421
1467427,422
1771575,423
415174,424
381830,425
1061449,426
1301043,427
